timestamp,image_id,model,task,raw_answer,finish_reason,completion_tokens
2026-06-09T12:03:14+00:00,g0094,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:03:14+00:00,g0094,alibaba/qwen-3.6-35b-a3b,edges,9,stop,2
2026-06-09T12:03:14+00:00,g0094,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:03:14+00:00,g0095,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:03:15+00:00,g0095,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:03:15+00:00,g0095,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:03:15+00:00,g0095,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:03:15+00:00,g0095,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:03:16+00:00,g0095,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:04:16+00:00,g0096,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:04:16+00:00,g0096,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:04:16+00:00,g0096,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:04:17+00:00,g0096,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:04:17+00:00,g0096,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:04:17+00:00,g0096,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:04:18+00:00,g0097,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:04:18+00:00,g0097,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:04:18+00:00,g0097,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:04:18+00:00,g0097,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:04:18+00:00,g0097,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:04:19+00:00,g0097,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:04:19+00:00,g0098,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:04:19+00:00,g0098,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:04:19+00:00,g0098,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:04:20+00:00,g0098,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:04:20+00:00,g0098,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:04:20+00:00,g0098,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:04:21+00:00,g0099,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:04:21+00:00,g0099,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:04:21+00:00,g0099,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:04:21+00:00,g0099,alibaba/qwen-3.6-35b-a3b,nodes,9,stop,2
2026-06-09T12:04:21+00:00,g0099,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:04:22+00:00,g0099,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:04:22+00:00,g0100,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:04:22+00:00,g0100,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:04:22+00:00,g0100,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:04:22+00:00,g0100,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:04:23+00:00,g0100,alibaba/qwen-3.6-35b-a3b,edges,11,stop,3
2026-06-09T12:04:23+00:00,g0100,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:05:23+00:00,g0101,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:05:23+00:00,g0101,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:05:23+00:00,g0101,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:05:24+00:00,g0101,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:05:24+00:00,g0101,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:05:24+00:00,g0101,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:05:25+00:00,g0102,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:05:25+00:00,g0102,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:05:25+00:00,g0102,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:05:25+00:00,g0102,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:05:26+00:00,g0102,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:05:26+00:00,g0102,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:05:26+00:00,g0103,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:05:26+00:00,g0103,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:05:26+00:00,g0103,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:05:27+00:00,g0103,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:05:27+00:00,g0103,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:05:27+00:00,g0103,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:05:28+00:00,g0104,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:05:28+00:00,g0104,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:05:28+00:00,g0104,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:05:28+00:00,g0104,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:05:29+00:00,g0104,alibaba/qwen-3.6-35b-a3b,edges,11,stop,3
2026-06-09T12:05:29+00:00,g0104,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:05:29+00:00,g0105,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:05:29+00:00,g0105,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:05:30+00:00,g0105,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:05:30+00:00,g0105,alibaba/qwen-3.6-35b-a3b,nodes,11,stop,3
2026-06-09T12:05:30+00:00,g0105,alibaba/qwen-3.6-35b-a3b,edges,11,stop,3
2026-06-09T12:05:31+00:00,g0105,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:06:31+00:00,g0106,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:06:31+00:00,g0106,google/gemma-4-26b-a4b,edges,9,stop,2
2026-06-09T12:06:31+00:00,g0106,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:06:31+00:00,g0106,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:06:32+00:00,g0106,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:06:32+00:00,g0106,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:06:32+00:00,g0107,google/gemma-4-26b-a4b,nodes,9,stop,2
2026-06-09T12:06:32+00:00,g0107,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:06:32+00:00,g0107,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:06:33+00:00,g0107,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:06:33+00:00,g0107,alibaba/qwen-3.6-35b-a3b,edges,8,stop,2
2026-06-09T12:06:33+00:00,g0107,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:06:33+00:00,g0108,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:06:34+00:00,g0108,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:06:34+00:00,g0108,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:06:34+00:00,g0108,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:06:34+00:00,g0108,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:06:34+00:00,g0108,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:06:35+00:00,g0109,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:06:35+00:00,g0109,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:06:35+00:00,g0109,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:06:35+00:00,g0109,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:06:36+00:00,g0109,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:06:36+00:00,g0109,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:06:36+00:00,g0110,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:06:36+00:00,g0110,google/gemma-4-26b-a4b,edges,8,stop,2
2026-06-09T12:06:36+00:00,g0110,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:07:37+00:00,g0110,alibaba/qwen-3.6-35b-a3b,nodes,10,stop,3
2026-06-09T12:07:38+00:00,g0110,alibaba/qwen-3.6-35b-a3b,edges,10,stop,3
2026-06-09T12:07:38+00:00,g0110,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:07:38+00:00,g0111,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:07:39+00:00,g0111,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:07:39+00:00,g0111,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:07:39+00:00,g0111,alibaba/qwen-3.6-35b-a3b,nodes,11,stop,3
2026-06-09T12:07:39+00:00,g0111,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:07:40+00:00,g0111,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:07:40+00:00,g0112,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:07:40+00:00,g0112,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:07:40+00:00,g0112,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:07:41+00:00,g0112,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:07:41+00:00,g0112,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:07:41+00:00,g0112,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:08:42+00:00,g0113,google/gemma-4-26b-a4b,nodes,10,stop,3
2026-06-09T12:08:42+00:00,g0113,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:08:42+00:00,g0113,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:08:42+00:00,g0113,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:08:43+00:00,g0113,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:08:43+00:00,g0113,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:08:43+00:00,g0114,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:08:43+00:00,g0114,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:08:44+00:00,g0114,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:08:44+00:00,g0114,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:08:44+00:00,g0114,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:08:44+00:00,g0114,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:08:45+00:00,g0115,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:08:45+00:00,g0115,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:08:45+00:00,g0115,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:08:46+00:00,g0115,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:08:46+00:00,g0115,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:08:46+00:00,g0115,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:08:46+00:00,g0116,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:08:46+00:00,g0116,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:08:47+00:00,g0116,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:08:47+00:00,g0116,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:08:47+00:00,g0116,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:08:48+00:00,g0116,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:08:48+00:00,g0117,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:08:48+00:00,g0117,google/gemma-4-26b-a4b,edges,10,stop,3
2026-06-09T12:08:48+00:00,g0117,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:08:49+00:00,g0117,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:08:49+00:00,g0117,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:08:49+00:00,g0117,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:09:50+00:00,g0118,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:09:50+00:00,g0118,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:09:50+00:00,g0118,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:09:50+00:00,g0118,alibaba/qwen-3.6-35b-a3b,nodes,11,stop,3
2026-06-09T12:09:50+00:00,g0118,alibaba/qwen-3.6-35b-a3b,edges,11,stop,3
2026-06-09T12:09:51+00:00,g0118,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:09:51+00:00,g0119,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:09:51+00:00,g0119,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-09T12:09:51+00:00,g0119,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:09:51+00:00,g0119,alibaba/qwen-3.6-35b-a3b,nodes,11,stop,3
2026-06-09T12:09:52+00:00,g0119,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:09:52+00:00,g0119,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:09:52+00:00,g0120,google/gemma-4-26b-a4b,nodes,11,stop,3
2026-06-09T12:09:52+00:00,g0120,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:09:52+00:00,g0120,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:09:53+00:00,g0120,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:09:53+00:00,g0120,alibaba/qwen-3.6-35b-a3b,edges,11,stop,3
2026-06-09T12:09:53+00:00,g0120,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:09:54+00:00,g0121,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:09:54+00:00,g0121,google/gemma-4-26b-a4b,edges,12,stop,3
2026-06-09T12:09:54+00:00,g0121,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:09:54+00:00,g0121,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:09:54+00:00,g0121,alibaba/qwen-3.6-35b-a3b,edges,12,stop,3
2026-06-09T12:09:55+00:00,g0121,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:09:55+00:00,g0122,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:10:55+00:00,g0122,google/gemma-4-26b-a4b,edges,14,stop,3
2026-06-09T12:10:55+00:00,g0122,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:10:56+00:00,g0122,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-09T12:10:56+00:00,g0122,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:10:56+00:00,g0122,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:10:57+00:00,g0123,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:10:57+00:00,g0123,google/gemma-4-26b-a4b,edges,12,stop,3
2026-06-09T12:10:57+00:00,g0123,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:10:57+00:00,g0123,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:10:57+00:00,g0123,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:10:58+00:00,g0123,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:10:58+00:00,g0124,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:10:58+00:00,g0124,google/gemma-4-26b-a4b,edges,14,stop,3
2026-06-09T12:10:58+00:00,g0124,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:10:58+00:00,g0124,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-09T12:10:59+00:00,g0124,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:10:59+00:00,g0124,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:10:59+00:00,g0125,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:10:59+00:00,g0125,google/gemma-4-26b-a4b,edges,12,stop,3
2026-06-09T12:11:00+00:00,g0125,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:11:00+00:00,g0125,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:11:00+00:00,g0125,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:11:00+00:00,g0125,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:11:01+00:00,g0126,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:11:01+00:00,g0126,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:11:01+00:00,g0126,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:11:01+00:00,g0126,alibaba/qwen-3.6-35b-a3b,nodes,13,stop,3
2026-06-09T12:11:01+00:00,g0126,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:11:02+00:00,g0126,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:11:02+00:00,g0127,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:12:02+00:00,g0127,google/gemma-4-26b-a4b,edges,12,stop,3
2026-06-09T12:12:02+00:00,g0127,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:12:03+00:00,g0127,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:12:03+00:00,g0127,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:12:03+00:00,g0127,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:12:03+00:00,g0128,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:12:04+00:00,g0128,google/gemma-4-26b-a4b,edges,11,stop,3
2026-06-09T12:12:04+00:00,g0128,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:12:04+00:00,g0128,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:12:05+00:00,g0128,alibaba/qwen-3.6-35b-a3b,edges,11,stop,3
2026-06-09T12:12:05+00:00,g0128,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:12:05+00:00,g0129,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:12:05+00:00,g0129,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-09T12:12:05+00:00,g0129,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:12:06+00:00,g0129,alibaba/qwen-3.6-35b-a3b,nodes,12,stop,3
2026-06-09T12:12:06+00:00,g0129,alibaba/qwen-3.6-35b-a3b,edges,14,stop,3
2026-06-09T12:12:06+00:00,g0129,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:12:07+00:00,g0130,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:12:07+00:00,g0130,google/gemma-4-26b-a4b,edges,12,stop,3
2026-06-09T12:12:07+00:00,g0130,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:12:07+00:00,g0130,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-09T12:12:08+00:00,g0130,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:12:08+00:00,g0130,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:12:08+00:00,g0131,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:12:08+00:00,g0131,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-09T12:12:09+00:00,g0131,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:12:09+00:00,g0131,alibaba/qwen-3.6-35b-a3b,nodes,13,stop,3
2026-06-09T12:12:09+00:00,g0131,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:12:09+00:00,g0131,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:12:10+00:00,g0132,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:13:10+00:00,g0132,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-09T12:13:10+00:00,g0132,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:13:11+00:00,g0132,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-09T12:13:11+00:00,g0132,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:13:11+00:00,g0132,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:13:11+00:00,g0133,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:13:11+00:00,g0133,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-09T12:13:12+00:00,g0133,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:13:12+00:00,g0133,alibaba/qwen-3.6-35b-a3b,nodes,13,stop,3
2026-06-09T12:13:12+00:00,g0133,alibaba/qwen-3.6-35b-a3b,edges,14,stop,3
2026-06-09T12:13:12+00:00,g0133,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:13:13+00:00,g0134,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:13:13+00:00,g0134,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-09T12:13:13+00:00,g0134,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:13:13+00:00,g0134,alibaba/qwen-3.6-35b-a3b,nodes,13,stop,3
2026-06-09T12:13:13+00:00,g0134,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:13:14+00:00,g0134,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:13:14+00:00,g0135,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:13:14+00:00,g0135,google/gemma-4-26b-a4b,edges,15,stop,3
2026-06-09T12:13:14+00:00,g0135,google/gemma-4-26b-a4b,directed,rettet,stop,3
2026-06-09T12:13:15+00:00,g0135,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-09T12:13:15+00:00,g0135,alibaba/qwen-3.6-35b-a3b,edges,15,stop,3
2026-06-09T12:13:15+00:00,g0135,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-09T12:13:15+00:00,g0136,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-09T12:13:16+00:00,g0136,google/gemma-4-26b-a4b,edges,12,stop,3
2026-06-09T12:13:16+00:00,g0136,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-09T12:13:16+00:00,g0136,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-09T12:13:16+00:00,g0136,alibaba/qwen-3.6-35b-a3b,edges,13,stop,3
2026-06-09T12:13:17+00:00,g0136,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-09T12:13:17+00:00,g0137,google/gemma-4-26b-a4b,nodes,12,stop,3
2026-06-09T12:16:39+00:00,g0137,google/gemma-4-26b-a4b,edges,FEJL: Connection error.,error,
2026-06-09T12:16:52+00:00,g0137,google/gemma-4-26b-a4b,directed,FEJL: Connection error.,error,
2026-06-09T12:31:46+00:00,g0137,alibaba/qwen-3.6-35b-a3b,nodes,FEJL: Connection error.,error,
2026-06-09T12:59:11+00:00,g0137,alibaba/qwen-3.6-35b-a3b,edges,FEJL: Connection error.,error,
2026-06-09T13:00:00+00:00,g0137,alibaba/qwen-3.6-35b-a3b,directed,FEJL: Request timed out.,error,
2026-06-09T13:16:36+00:00,g0138,google/gemma-4-26b-a4b,nodes,FEJL: Request timed out.,error,
2026-06-09T13:17:28+00:00,g0138,google/gemma-4-26b-a4b,edges,FEJL: Request timed out.,error,
2026-06-09T13:18:19+00:00,g0138,google/gemma-4-26b-a4b,directed,FEJL: Request timed out.,error,
2026-06-09T13:19:14+00:00,g0138,alibaba/qwen-3.6-35b-a3b,nodes,FEJL: Connection error.,error,
2026-06-09T13:20:01+00:00,g0138,alibaba/qwen-3.6-35b-a3b,edges,FEJL: Request timed out.,error,
2026-06-09T13:20:56+00:00,g0138,alibaba/qwen-3.6-35b-a3b,directed,FEJL: Request timed out.,error,
2026-06-09T13:21:54+00:00,g0139,google/gemma-4-26b-a4b,nodes,FEJL: Request timed out.,error,
2026-06-09T13:22:47+00:00,g0139,google/gemma-4-26b-a4b,edges,FEJL: Connection error.,error,
2026-06-09T13:23:34+00:00,g0139,google/gemma-4-26b-a4b,directed,FEJL: Request timed out.,error,
2026-06-10T07:05:25+00:00,g0137,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-10T07:05:26+00:00,g0137,alibaba/qwen-3.6-35b-a3b,edges,14,stop,3
2026-06-10T07:05:26+00:00,g0137,alibaba/qwen-3.6-35b-a3b,directed,rettet,stop,3
2026-06-10T07:05:27+00:00,g0138,google/gemma-4-26b-a4b,nodes,13,stop,3
2026-06-10T07:05:27+00:00,g0138,google/gemma-4-26b-a4b,edges,13,stop,3
2026-06-10T07:05:35+00:00,g0138,google/gemma-4-26b-a4b,directed,urettet,stop,3
2026-06-10T07:05:35+00:00,g0138,alibaba/qwen-3.6-35b-a3b,nodes,14,stop,3
2026-06-10T07:05:36+00:00,g0138,alibaba/qwen-3.6-35b-a3b,edges,14,stop,3
2026-06-10T07:05:36+00:00,g0138,alibaba/qwen-3.6-35b-a3b,directed,urettet,stop,3
2026-06-10T07:05:38+00:00,g0139,google/gemma-4-26b-a4b,nodes,13,stop,3
